,inner_title,inner_link,inner_image,min_number,min_price,min_content
59,雅柏艾雷10年單一純麥威士忌1000ml,https://www.609.com.tw/Product/111019,https://www.609.com.tw/images/11威士忌/阿貝10年.jpg,111019,"NT$1,299/瓶",此款風味絕對是Islay島上的經典中的經典，容易辨認的泥煤和海風，還能嚐出細緻的麥香和橡木桶的自然香甜；氣味沉 穩中帶著清新，伴隨著水果類的香氣，花香也蘊含其中。裝瓶前不採冷凝過濾，酒質呈現自然的混濁。厚實的泥煤煙燻味，擁有淡淡的薄荷味，餘味圓潤。阿爾貝特酒廠目前在LVMH集團的經營之下，已逐漸恢復往日風采，在市場上也有著越趨穩定的成長。代表凱爾特文明的古老精神與榮耀，也曾經擁有不可一世的傲氣，其狂野的酒質，擁有高品質的艾雷島風味，堪稱艾雷島上的高濃度泥煤威士忌之冠。酒體飽滿，酒質深邃、濃郁、複雜又華麗，變化豐富的層次，是他歷久不衰的原因，也使得其他合稱重泥煤酒廠很難與他批敵，他的風味絕對是艾雷島上經典中的經典，除了容易辨識的泥煤和海風，竟還能嘗出細緻的麥香，和橡木桶的自然香甜；酒質雖粗曠，但氣味卻沉穩中帶著清新，伴隨著水果類的香氣，連花香也蘊含其中。在釀造部分，阿貝在裝瓶前不似一般普通威士忌採冷凝過濾，使酒質呈現自然的混濁；保留住雅柏艾雷10年單一純麥威士忌純粹複雜的自然風味。厚實的泥煤味，結構完整而精緻，擁有輕輕淡淡的薄荷味，餘味圓潤，是一款值得推薦的超激威士忌。色澤:混濁色香氣:香氣飽滿而平衡，全力放送太妃糖、巧克力、肉桂和香料的絕美組合，逐而綻放新鮮柑橘和花卉的花果香氣，甜瓜、洋梨、奶油、燻烤桃木和咖啡的餘韻，伴隨海洋風味在後段層層交疊酒體:重度酒體口感:細緻的泥煤味、古巴哈瓦那雪茄的香氣、濃縮咖啡的餘韻，烘托出蜜糖和甘草般的香甜口感，口感清新溫和，品嘗嘗味之後，口中生津，風味飽滿 尾韻:餘韻悠長並帶有香甜的乾果氣息，細緻的泥煤味和麥穀般的大地香氣，留在味蕾，久久不散
60,阿德莫爾經典傳奇單一純麥威士忌700ml,https://www.609.com.tw/Product/110100312,https://www.609.com.tw/Images/11威士忌/奧德摩爾單一純麥.jpg,110100312,NT$428/瓶,阿德莫爾酒廠創立於 1898 年，旗下的教師調和威士忌廣受好評，2007 年才開始釀造單一純麥威士忌，酒廠由知名建築師設計，酒廠年產量 550 萬公升，是目前碩果僅存的高原泥煤酒廠阿德莫爾酒廠是唯一來自高地泥煤蘇格蘭威士忌區的純麥釀酒廠，使用炭火燻烤過的大麥獲取濃重的煙燻香，讓人不由得想起蘇格蘭艾拉島出產的威士忌，但是蘇格蘭本島的泥煤威士忌較為柔和，口感也比較豐富。阿德莫爾泥煤蘇格蘭威士忌的獨特口感獲得威士忌老手的青睞。對於想進一步受威士忌啟蒙洗禮的人而言，阿德莫爾傳統木桶威士忌無疑是絕佳的墊腳石。阿德莫爾酒廠坐落於蘇格蘭亞伯丁郡往伊凡尼斯公路的康乃斯門，也是教師高地奶油威士忌的主要釀造廠。入口淡雅的泥煤煙燻味還帶有滑順如柔絲般的香草奶油甜香，加上奧德摩爾特有的輕盈口感，以香甜的尾韻完結這顛覆傳統泥煤威士忌的印象
61,威雀18年調和純麥威士忌700ml,https://www.609.com.tw/Product/110045,https://www.609.com.tw/images/11威士忌/威雀18年.jpg,110045,NT$778/瓶,威雀18年純麥威士忌，該酒款色澤呈現純淨晶亮，散發猶如液體琥珀般，有著濃郁且深遠的馨香味，入口先以溫和迷人的橡木香為前味，再銜接清香無比的茉莉花香，並在花香結尾；溫潤卻充滿香滿的濃烈口感，感覺得出屬於精粹乾果獨特味道，持續在舌間擴散在轉換成細膩迷人的清香花果味；帶著香味卻順口的刺麻感，入喉即轉化為濃郁的溫潤餘韻，深遠的味道並長聚舌間，久久不散令人回味再三。和其他調和威士忌最大不同之處在於它的混配是使用麥卡倫及高原騎士這兩種世界排名第一名及第二名之Single Malt酒廠出的酒做為其混淆原料。且每瓶威雀威士忌均接受至少6000次品質檢定，確保完美在同業中大約只有1%的產品會執行這樣的檢定。蘇格蘭當地，威雀已成為蘇格蘭人生活中的一部分，而威雀的品牌標誌更成為家喻戶曉的品牌識別標誌，所以如果各位朋友在有機會品嘗蘇格蘭威士忌時，可千萬不能錯過威雀蘇格蘭威士忌哦!顏色：純淨晶亮，散發猶如液體琥珀般的色澤 香氣：帶著濃郁、深遠的馨香味，入口以溫和迷人的橡木香為前味，隨之感受到清香無比的茉莉花香，並在餘味的花香中緩緩淡去 酒體：中度酒體口感：溫潤卻充滿香味的濃烈口感，屬於精萃乾果的獨特味道，持續在舌間擴散開來後，轉換成細膩迷人的清香花果味餘韻 : 令人無法忘懷的果香味
62,(裸雀)初次雪莉桶調和威士忌700ml,https://www.609.com.tw/Product/110540,https://www.609.com.tw/Images/11威士忌/裸雀.jpg,110540,NT$899/瓶,裸雀初次雪莉桶威士忌除使用頂級的西班牙初次雪莉桶進行2次陳釀達3年以上，愛丁頓集團首席釀酒師Gordon Motion更是每天親自品聞每一桶威士忌的風味，確保每一桶都達到圓潤滑順的最佳品質，才能將威士忌裝瓶。這種手工選桶過程是一種非常稀少且困難的技藝，挑戰調酒師的感官與經驗，但Gordon Motion突破所有艱難，成功創造出這款不同凡響威士忌，使橡木桶的香氣能完整而豐富的凝聚在酒液中。裸雀以愛丁頓集團頂級單一麥芽原酒為基底，並以最珍稀的西班牙初次雪莉桶（1st fill Sherry Cask）熟成釀造出截然不同的新風味，不但是業界首見的創新釀造手法，更可以說是頂級雪莉桶威士忌最經典的代表作。有別於波本桶與美國橡木桶，西班牙雪莉桶的稀少使得成本大幅提升，因此多數酒廠皆使用超過二次以上的桶子來進行釀造；然而橡木桶的香氣會因使用次數而逐漸遞減，裸雀不計成本，堅持只使用每個西班牙雪莉桶最珍貴的第一次來陳釀，只為了那令人滿意的濃厚香氣與馥郁口感。 色澤:酒液呈現誘人的深琥珀色澤香氣:黑櫻桃與可可粉的香氣繚繞中，裸雀相較於典型雪莉桶所帶有更為飽滿馥郁的乾果香氣在口腔中迸發口感:口感宛如絲綢般細膩優雅，入口香甜而滑順，入口後瞬而被黑巧克力的甘甜緊緊包覆尾韻:最後濃郁的乳酯餘韻留香於口齒之間
63,威雀雪莉特選調和威士忌700ml,https://www.609.com.tw/Product/110676,https://www.609.com.tw/Images/11威士忌/威雀雪莉精選.jpg,110676,NT$399/瓶,威雀蘇格蘭威士忌起源於西元1800年，由麥修格洛家族於蘇格蘭南部的Perth地區所創立的獨樹一幟的蘇格蘭威士忌，有近200年的歷史，而始終是蘇格蘭人最喜愛的品牌最主要因素有2個。第一是所有純麥蘇格蘭威士忌中，威雀含有最高比例的麥卡倫純麥蘇格蘭威士忌於其中，因此使的品質及口感都是其他蘇格蘭威士忌所難以項背。第二是除了品牌的信譽保證外，更由於其自由與活力的品牌訴求的到消費者的認同色澤：黃金琥珀色。香氣：散發出馥郁、精純的芳醇香氣中，充滿了柑橘水果清新自然氣息，也散發出帶有香甜蜜餞的雪莉橡木桶迷人氣味。口感：出明顯的香甜花果，隨之而來就是雪莉橡木桶散發出來的乾果滋味，緩緩順喉而下，淡雅檸檬與香草滋味引人回味不已。尾韻：香氣十足優雅的香草滋味，與雪莉橡木桶的木質風味產生良好的共鳴
64,威雀2.0蘇格蘭調和威士忌700ml,https://www.609.com.tw/Product/1107946,https://www.609.com.tw/Images/11威士忌/威雀2.jpg,1107946,NT$299/瓶,威雀蘇格蘭威士忌起源於西元1800年，由麥修格洛家族於蘇格蘭南部的Perth地區所創立的獨樹一幟的蘇格蘭威士忌，有近200年的歷史，而始終是蘇格蘭人最喜愛的品牌最主要因素有2個。第一是所有純麥蘇格蘭威士忌中，威雀含有最高比例的麥卡倫純麥蘇格蘭威士忌於其中，因此使的品質及口感都是其他蘇格蘭威士忌所難以項背。第二是除了品牌的信譽保證外，更由於其自由與活力的品牌訴求的到消費者的認同色澤:閃亮的蜂蜜色香氣:淡雅的茉莉花香，柔軟帶點細微的燻烤泥煤氣味口感:乾淨滑順，散發淡淡的鹹味尾韻:酒體回甘簡潔
65,格蘭卡登15年波本桶單一純麥威士忌700ml,https://www.609.com.tw/Product/110102,https://www.609.com.tw/images/11威士忌/格蘭卡登15年.jpg,110102,"NT$1,850/瓶",格蘭卡登在1825年時由George Cooper於安格斯郡〈Angus〉創辦，這個現在以高爾夫球場聞名的蘇格蘭小鎮當時是陸海運的交通樞紐，酒廠旁就是新建的火車站，運輸非常方便，更得天獨厚的是流經安格斯郡的Moorans泉水，這是當地一大特殊景觀，被稱為神選之水- 因為它不是往下流而是與水平面成15度角的向上流淌。在地底經過了花崗岩層的過濾又流經了泥煤土層，水質純淨但富有蛋白質與礦物質，同時蘊含一絲獨特的泥煤芳香，賦予了格蘭卡登威士忌與眾不同的風味。東高地的威士忌酒廠陸續遭到世界大戰與禁酒令的影響，幾乎全數關閉，格蘭卡登是東部高地唯一一間存活至今的威士忌酒廠。2003年格蘭卡登被酒業巨擘Angus Dundee Distillers收購，決定不再出售原酒，而是集中火力推出自有單一麥芽威士忌品牌，格蘭卡登才開始為世人所知，在短短十數年間在世界各大烈酒競賽中獲獎無數，也備受酒評家肯定，威士忌教父Jim Murray在2016的Whisky Bible〈威士忌聖經〉中，給了五款格蘭卡登單一麥芽威士忌90分以上的高分，對單一酒廠來說這是少有的殊榮！色澤:金黃色香氣:雪松木的自然芬芳 口感:柔軟溫順，甜味適中，略帶有甜美煙燻 尾韻:迷醉的平衡與精緻感                            
66,格蘭卡登12年波特桶單一純麥威士忌700ml,https://www.609.com.tw/Product/110213,https://www.609.com.tw/images/11威士忌/格蘭卡登12年.jpg,110213,"NT$1,400/瓶",格蘭卡登在1825年時由George Cooper於安格斯郡創辦，這個現在以高爾夫球場聞名的蘇格蘭小鎮當時是陸海運的交通樞紐，酒廠旁就是新建的火車站，運輸非常方便，更得天獨厚的是流經安格斯郡的Moorans泉水，這是當地一大特殊景觀，被稱為神選之水- 因為它不是往下流而是與水平面成15度角的向上流淌。在地底經過了花崗岩層的過濾又流經了泥煤土層，水質純淨但富有蛋白質與礦物質，同時蘊含一絲獨特的泥煤芳香，賦予了格蘭卡登威士忌與眾不同的風味。東高地的威士忌酒廠陸續遭到世界大戰與禁酒令的影響，幾乎全數關閉，格蘭卡登是東部高地唯一一間存活至今的威士忌酒廠。2003年格蘭卡登被酒業巨擘Angus Dundee Distillers收購，決定不再出售原酒，而是集中火力推出自有單一麥芽威士忌品牌，格蘭卡登才開始為世人所知，在短短十數年間在世界各大烈酒競賽中獲獎無數，也備受酒評家肯定，威士忌教父Jim Murray在2016的Whisky Bible〈威士忌聖經〉中，給了五款格蘭卡登單一麥芽威士忌90分以上的高分，對單一酒廠來說這是少有的殊榮！色澤:棕紅色香氣:優雅順滑、獨一無二波特桶內濃厚麥芽香甜氣息口感:絲滑圓潤、濃厚馥郁，綿長 尾韻:香味獨特、順滑、餘韻悠長2013年國際葡萄酒與烈酒大賽-銀牌                            
67,格蘭卡登14年雪莉桶單一純麥威士忌700ml,https://www.609.com.tw/Product/110214,https://www.609.com.tw/images/11威士忌/格蘭卡登14年.jpg,110214,"NT$1,850/瓶",格蘭卡登在1825年時由George Cooper於安格斯郡創辦，這個現在以高爾夫球場聞名的蘇格蘭小鎮當時是陸海運的交通樞紐，酒廠旁就是新建的火車站，運輸非常方便，更得天獨厚的是流經安格斯郡的Moorans泉水，這是當地一大特殊景觀，被稱為神選之水- 因為它不是往下流而是與水平面成15度角的向上流淌。在地底經過了花崗岩層的過濾又流經了泥煤土層，水質純淨但富有蛋白質與礦物質，同時蘊含一絲獨特的泥煤芳香，賦予了格蘭卡登威士忌與眾不同的風味。東高地的威士忌酒廠陸續遭到世界大戰與禁酒令的影響，幾乎全數關閉，格蘭卡登是東部高地唯一一間存活至今的威士忌酒廠。2003年格蘭卡登被酒業巨擘Angus Dundee Distillers收購，決定不再出售原酒，而是集中火力推出自有單一麥芽威士忌品牌，格蘭卡登才開始為世人所知，在短短十數年間在世界各大烈酒競賽中獲獎無數，也備受酒評家肯定，威士忌教父Jim Murray在2016的Whisky Bible〈威士忌聖經〉中，給了五款格蘭卡登單一麥芽威士忌90分以上的高分，對單一酒廠來說這是少有的殊榮！色澤:金黃色香氣:香氣辛香、帶有優雅甜美的雪梨氣息 口感:有優雅的花香和香草甜味，純美甘洌 尾韻:辛香滋味繚繞餘口2014年Jim Murray威士忌聖經-金牌2013年國際葡萄酒與烈酒大賽-銀牌                            
68,格蘭卡登21年單一純麥威士忌700ml,https://www.609.com.tw/Product/110215,https://www.609.com.tw/images/11威士忌/格蘭卡登21年.jpg,110215,"NT$2,950/瓶",格蘭卡登在1825年時由George Cooper於安格斯郡創辦，這個現在以高爾夫球場聞名的蘇格蘭小鎮當時是陸海運的交通樞紐，酒廠旁就是新建的火車站，運輸非常方便，更得天獨厚的是流經安格斯郡的Moorans泉水，這是當地一大特殊景觀，被稱為神選之水- 因為它不是往下流而是與水平面成15度角的向上流淌。在地底經過了花崗岩層的過濾又流經了泥煤土層，水質純淨但富有蛋白質與礦物質，同時蘊含一絲獨特的泥煤芳香，賦予了格蘭卡登威士忌與眾不同的風味。東高地的威士忌酒廠陸續遭到世界大戰與禁酒令的影響，幾乎全數關閉，格蘭卡登是東部高地唯一一間存活至今的威士忌酒廠。2003年格蘭卡登被酒業巨擘Angus Dundee Distillers收購，決定不再出售原酒，而是集中火力推出自有單一麥芽威士忌品牌，格蘭卡登才開始為世人所知，在短短十數年間在世界各大烈酒競賽中獲獎無數，也備受酒評家肯定，威士忌教父Jim Murray在2016的Whisky Bible〈威士忌聖經〉中，給了五款格蘭卡登單一麥芽威士忌90分以上的高分，對單一酒廠來說這是少有的殊榮！色澤:淡淡金黃 香氣:甜蜜花香、醇美柑橘甜 口感:優雅、柔順、帶有一股花草香果甜味與白胡椒相互呼應的風味 尾韻:順滑柔潤、悠久2017年國際葡萄酒與烈酒大賽-銀牌                            
